Date,High,Low,Close,DayNumber,Month_Number,DayMonth,Year,CloseMaxVSubPeriod,CloseAll_Area,CloseminVSuberiod
2001-08-01T00:00:00,26.85,26.33,26.77,2,800,1,2001,24.7,0.690623425423414,28.21
2001-08-02T00:00:00,27.9,26.74,27.71,3,800,2,2001,24.7,0.689301630057009,28.21
2001-08-03T00:00:00,27.92,27.4,27.62,4,800,3,2001,24.7,0.6924377213774168,28.21
2001-08-06T00:00:00,27.77,27.38,27.74,0,800,6,2001,24.7,0.6969137329504412,28.21
2001-08-07T00:00:00,28.4,27.66,27.94,1,800,7,2001,24.7,0.7006440323127373,28.21
2001-08-08T00:00:00,28.28,27.48,27.54,2,800,8,2001,24.7,0.7074949804461754,28.21
2001-08-09T00:00:00,27.72,27.38,27.64,3,800,9,2001,24.7,0.7162266670593236,28.21
2001-08-10T00:00:00,28.42,27.65,28.05,4,800,10,2001,24.7,0.6774424363855014,28.05
2001-08-13T00:00:00,28.27,27.7,27.82,0,800,13,2001,24.7,0.685051632490973,28.05
2001-08-14T00:00:00,28.05,27.67,28.01,1,800,14,2001,24.7,0.7022516004592834,28.05
2001-08-15T00:00:00,28.25,27.42,27.56,2,800,15,2001,24.7,0.7242786398708834,28.05
2001-08-16T00:00:00,27.6,27.15,27.4,3,800,16,2001,24.7,0.7455092712198118,28.05
2001-08-17T00:00:00,27.62,26.55,26.68,4,800,17,2001,24.7,0.7685108975445275,28.05
2001-08-20T00:00:00,27.25,26.35,27.18,0,800,20,2001,24.7,0.7768833352505364,28.05
2001-08-21T00:00:00,28.1,27.1,27.91,1,800,21,2001,24.7,0.7808452430809582,28.05
2001-08-22T00:00:00,27.25,26.35,26.37,2,800,22,2001,24.7,0.7939558490307337,28.05
2001-08-23T00:00:00,26.72,26.28,26.63,3,800,23,2001,25.59,0.7558302521173169,28.05
2001-08-24T00:00:00,27.15,26.63,26.9,4,800,24,2001,26.12,0.6725906004494397,28.05
2001-08-27T00:00:00,27.17,26.44,26.67,0,800,27,2001,26.31,0.6244470887943772,28.05
2001-08-28T00:00:00,27.38,26.51,27.17,1,800,28,2001,26.35,0.6162590451740362,28.05
2001-08-29T00:00:00,27.6,26.77,27.05,2,800,29,2001,26.35,0.620703497552059,28.05
2001-08-30T00:00:00,27.09,26.52,26.55,3,800,30,2001,26.35,0.6200427668766362,28.05
2001-08-31T00:00:00,27.25,26.55,27.2,4,800,31,2001,26.35,0.621317808778145,28.05
2001-09-04T00:00:00,27.18,26.76,26.93,1,900,4,2001,26.35,0.6264723382205833,28.05
2001-09-05T00:00:00,27.23,26.76,26.95,2,900,5,2001,26.37,0.6344921408839808,28.05
2001-09-06T00:00:00,27.65,26.88,27.58,3,900,6,2001,26.37,0.6523790671933529,28.05
2001-09-07T00:00:00,28.15,27.43,28.03,4,900,7,2001,26.37,0.662433403247175,28.05
2001-09-10T00:00:00,28.0,27.57,27.63,0,900,10,2001,26.37,0.6793657972824028,28.05
2001-09-14T00:00:00,29.98,29.71,29.53,4,900,14,2001,26.37,0.7545288550700338,29.53
2001-09-17T00:00:00,29.25,28.3,28.81,0,900,17,2001,26.37,0.7540721446933294,29.53
2001-09-18T00:00:00,28.86,27.6,27.7,1,900,18,2001,26.37,0.7546753148419101,29.53
2001-09-19T00:00:00,27.95,25.8,26.72,2,900,19,2001,26.37,0.7563821004787686,29.53
2001-09-20T00:00:00,27.1,25.9,26.59,3,900,20,2001,26.37,0.7566206007032936,29.53
2001-09-21T00:00:00,27.05,25.9,25.97,4,900,21,2001,25.97,0.8691973840324964,29.53
2001-09-24T00:00:00,25.9,21.8,22.01,0,900,24,2001,22.01,0.992713315705126,29.53
2001-09-25T00:00:00,23.15,21.25,21.81,1,900,25,2001,21.81,0.984765422679716,29.53
2001-09-26T00:00:00,22.5,20.3,22.38,2,900,26,2001,21.81,0.9784690147718088,29.53
2001-09-27T00:00:00,22.94,21.95,22.74,3,900,27,2001,21.81,0.973441768237434,29.53
2001-09-28T00:00:00,23.52,22.76,23.43,4,900,28,2001,21.81,0.9704289234435391,29.53
2001-10-01T00:00:00,23.53,22.4,23.28,0,1000,1,2001,21.81,0.967143284060685,29.53
2001-10-02T00:00:00,23.34,22.6,22.79,1,1000,2,2001,21.81,0.9627283971811896,29.53
2001-10-03T00:00:00,22.68,21.72,22.08,2,1000,3,2001,21.81,0.9568029820029184,29.53
2001-10-04T00:00:00,22.9,21.94,22.63,3,1000,4,2001,21.81,0.955099085902218,29.53
2001-10-05T00:00:00,23.22,22.3,22.39,4,1000,5,2001,21.81,0.9514437702042308,29.53
2001-10-08T00:00:00,22.85,21.95,22.45,0,1000,8,2001,21.81,0.9478542017198986,29.53
2001-10-09T00:00:00,22.62,22.2,22.48,1,1000,9,2001,21.81,0.9437573663877464,29.53
2001-10-10T00:00:00,22.92,22.35,22.53,2,1000,10,2001,21.81,0.9394031161106936,29.53
2001-10-11T00:00:00,23.4,22.46,23.34,3,1000,11,2001,21.81,0.9370665185012644,29.53
2001-10-12T00:00:00,23.98,22.06,22.5,4,1000,12,2001,21.81,0.9320022073508036,29.53
2001-10-15T00:00:00,22.76,22.12,22.29,0,1000,15,2001,21.81,0.9261272524988295,29.53
2001-10-16T00:00:00,22.6,21.95,22.0,1,1000,16,2001,21.81,0.9194819136999344,29.53
2001-10-17T00:00:00,22.39,21.55,21.81,2,1000,17,2001,21.81,0.912260792944976,29.53
2001-10-18T00:00:00,21.87,21.05,21.31,3,1000,18,2001,21.31,0.9199971510503488,29.53
2001-10-19T00:00:00,22.25,21.18,21.83,4,1000,19,2001,21.31,0.8739145595510165,28.81
2001-10-22T00:00:00,22.1,21.52,21.76,0,1000,22,2001,21.31,0.7700763721075792,27.7
2001-10-23T00:00:00,22.55,21.82,21.85,1,1000,23,2001,21.31,0.6461382691703275,26.72
2001-10-24T00:00:00,22.45,21.41,22.33,2,1000,24,2001,21.31,0.6314234994619397,26.59
2001-10-25T00:00:00,22.6,21.99,22.01,3,1000,25,2001,21.31,0.5447023652003081,25.97
2001-10-26T00:00:00,22.25,21.83,22.03,4,1000,26,2001,21.31,0.1766487252697279,23.43
2001-10-29T00:00:00,22.55,21.93,22.15,0,1000,29,2001,21.31,0.1820419967061821,23.43
2001-10-30T00:00:00,22.22,21.85,21.87,1,1000,30,2001,21.31,0.1880591834670952,23.43
2001-10-31T00:00:00,21.92,20.8,21.18,2,1000,31,2001,21.18,0.2029072142141094,23.43
2001-11-01T00:00:00,21.45,20.35,20.39,3,1100,1,2001,20.39,0.2483317495331917,23.43
2001-11-02T00:00:00,20.61,19.69,20.18,4,1100,2,2001,20.18,0.2562984067536387,23.34
2001-11-05T00:00:00,20.45,19.75,20.02,0,1100,5,2001,20.02,0.2745240988114708,23.34
2001-11-06T00:00:00,20.09,19.56,19.92,1,1100,6,2001,19.92,0.290057790195506,23.34
2001-11-07T00:00:00,20.35,19.68,20.09,2,1100,7,2001,19.92,0.3015023541334443,23.34
2001-11-08T00:00:00,21.29,20.11,21.17,3,1100,8,2001,19.92,0.3123266579073066,23.34
2001-11-09T00:00:00,22.41,21.05,22.22,4,1100,9,2001,19.92,0.3216860012688134,23.34
2001-11-12T00:00:00,22.62,20.7,21.23,0,1100,12,2001,19.92,0.3329103416921996,23.34
2001-11-13T00:00:00,21.97,20.9,21.67,1,1100,13,2001,19.92,0.3429477031922308,23.34
2001-11-14T00:00:00,21.6,19.55,19.74,2,1100,14,2001,19.74,0.3631600004087323,23.34
2001-11-15T00:00:00,19.8,17.15,17.45,3,1100,15,2001,17.45,0.3272400283511614,22.5
2001-11-16T00:00:00,18.25,17.3,18.03,4,1100,16,2001,17.45,0.3240265284396008,22.33
2001-11-19T00:00:00,18.3,16.7,17.72,0,1100,19,2001,17.45,0.3434707536949302,22.33
2001-11-20T00:00:00,19.56,18.27,19.15,1,1100,20,2001,17.45,0.3568447347220441,22.33
2001-11-21T00:00:00,19.55,18.8,18.96,2,1100,21,2001,17.45,0.3707568682102062,22.33
2001-11-26T00:00:00,19.36,18.35,18.69,0,1100,26,2001,17.45,0.3854259912530112,22.33
2001-11-27T00:00:00,19.8,18.55,19.48,1,1100,27,2001,17.45,0.3984470682297962,22.33
2001-11-28T00:00:00,19.65,18.96,19.22,2,1100,28,2001,17.45,0.4131974168150325,22.33
2001-11-29T00:00:00,19.4,18.51,18.62,3,1100,29,2001,17.45,0.4285436939232843,22.33
2001-11-30T00:00:00,19.55,18.4,19.44,4,1100,30,2001,17.45,0.4269314851587662,22.22
2001-12-03T00:00:00,20.5,19.02,20.09,0,1200,3,2001,17.45,0.4419643529462692,22.22
2001-12-04T00:00:00,20.35,19.3,19.65,1,1200,4,2001,17.45,0.4574040379301687,22.22
2001-12-05T00:00:00,20.78,19.3,19.49,2,1200,5,2001,17.45,0.4738910738187705,22.22
2001-12-06T00:00:00,19.55,18.2,18.54,3,1200,6,2001,17.45,0.4945303864941694,22.22
2001-12-07T00:00:00,19.09,17.92,19.04,4,1200,7,2001,17.45,0.5190637355268305,22.22
2001-12-10T00:00:00,19.23,18.15,18.37,0,1200,10,2001,17.45,0.5439401083796976,22.22
2001-12-11T00:00:00,18.45,17.92,18.08,1,1200,11,2001,17.45,0.586162429433195,22.22
2001-12-12T00:00:00,18.85,17.9,18.36,2,1200,12,2001,17.45,0.6303931836903822,22.22
2001-12-13T00:00:00,18.55,17.8,18.12,3,1200,13,2001,17.45,0.6706583554806717,22.22
2001-12-14T00:00:00,19.25,18.12,19.23,4,1200,14,2001,17.45,0.7075518801381783,22.22
2001-12-17T00:00:00,19.58,18.79,19.22,0,1200,17,2001,17.45,0.7481982619453614,22.22
2001-12-18T00:00:00,19.5,19.07,19.36,1,1200,18,2001,17.45,0.6858012684459357,21.67
2001-12-19T00:00:00,20.18,19.43,19.8,2,1200,19,2001,17.45,0.6927074028536262,21.67
2001-12-20T00:00:00,20.15,19.17,19.28,3,1200,20,2001,17.45,0.3396043855225888,20.09
2001-12-21T00:00:00,19.75,19.2,19.62,4,1200,21,2001,17.45,0.3482222848609538,20.09
2001-12-26T00:00:00,21.43,19.64,21.27,2,1200,26,2001,17.72,0.6199339606306513,21.27
2001-12-27T00:00:00,21.3,20.32,20.9,3,1200,27,2001,17.72,0.6349740980920453,21.27
2001-12-28T00:00:00,21.5,20.38,20.41,4,1200,28,2001,18.08,0.6279264804968396,21.27
2001-12-31T00:00:00,20.44,19.66,19.84,0,1200,31,2001,18.08,0.6414580366210585,21.27
2002-01-02T00:00:00,21.05,19.72,21.01,2,100,2,2002,18.08,0.6471917982624796,21.27
2002-01-03T00:00:00,21.23,19.72,20.37,3,100,3,2002,18.08,0.6594356205673021,21.27
2002-01-04T00:00:00,21.7,20.4,21.62,4,100,4,2002,18.08,0.7374826741652512,21.62
2002-01-07T00:00:00,22.0,21.2,21.48,0,100,7,2002,18.08,0.7442117477029604,21.62
2002-01-08T00:00:00,21.5,20.97,21.25,1,100,8,2002,18.08,0.7525574450427376,21.62
2002-01-09T00:00:00,21.35,20.11,20.18,2,100,9,2002,18.08,0.7649314340414933,21.62
2002-01-10T00:00:00,20.45,19.85,20.38,3,100,10,2002,18.08,0.7868097234123301,21.62
2002-01-11T00:00:00,20.58,19.6,19.68,4,100,11,2002,18.08,0.8004381513929018,21.62
2002-01-14T00:00:00,19.77,18.65,18.89,0,100,14,2002,18.08,0.8106098103542508,21.62
2002-01-15T00:00:00,19.43,18.76,18.9,1,100,15,2002,18.08,0.8182995402726642,21.62
2002-01-16T00:00:00,19.2,18.29,18.86,2,100,16,2002,18.08,0.8243119150087881,21.62
2002-01-17T00:00:00,19.15,17.85,17.97,3,100,17,2002,17.97,0.8321896117307337,21.62
2002-01-18T00:00:00,18.5,17.9,18.0,4,100,18,2002,17.97,0.8340698019675019,21.62
2002-01-22T00:00:00,18.76,18.0,18.34,1,100,22,2002,17.97,0.8376359635908663,21.62
2002-01-23T00:00:00,19.7,18.98,19.5,2,100,23,2002,17.97,0.846211096612084,21.62
2002-01-24T00:00:00,19.88,19.17,19.7,3,100,24,2002,17.97,0.8598613215506082,21.62
2002-01-25T00:00:00,20.17,19.28,19.99,4,100,25,2002,17.97,0.8704834943441415,21.62
2002-01-28T00:00:00,20.37,19.81,20.05,0,100,28,2002,17.97,0.8814547377323656,21.62
2002-01-29T00:00:00,20.12,19.48,19.58,1,100,29,2002,17.97,0.8939111756113594,21.62
2002-01-30T00:00:00,19.61,18.56,19.08,2,100,30,2002,17.97,0.9026094437115164,21.62
2002-01-31T00:00:00,19.5,18.95,19.48,3,100,31,2002,17.97,0.9068015330896028,21.62
2002-02-01T00:00:00,20.55,19.09,20.38,4,200,1,2002,17.97,0.9068287687770824,21.62
2002-02-04T00:00:00,20.36,19.93,20.07,0,200,4,2002,17.97,0.9069963001410448,21.62
2002-02-05T00:00:00,20.1,19.73,20.07,1,200,5,2002,17.97,0.9069386201445376,21.62
