Date,High,Low,Close,DayNumber,Month_Number,DayMonth,Year,CloseMaxVSubPeriod,CloseAll_Area,CloseminVSuberiod
2015-02-25T00:00:00,51.28,48.43,50.99,2,200,25,2015,44.45,0.44097591440356043,53.53
2015-02-26T00:00:00,51.22,47.8,48.17,3,200,26,2015,44.45,0.4605119201131547,53.53
2015-02-27T00:00:00,49.94,48.46,49.76,4,200,27,2015,44.45,0.48986462779113105,53.53
2015-03-02T00:00:00,51.04,48.71,49.59,0,300,2,2015,44.45,0.5177549020130991,53.53
2015-03-03T00:00:00,50.83,49.45,50.52,1,300,3,2015,44.45,0.5519939193499721,53.53
2015-03-04T00:00:00,51.99,49.6,51.53,2,300,4,2015,44.45,0.5899940290769794,53.53
2015-03-05T00:00:00,52.4,50.61,50.76,3,300,5,2015,44.53,0.6295059966712464,53.53
2015-03-06T00:00:00,51.22,48.88,49.61,4,300,6,2015,48.17,0.48281772489695846,53.53
2015-03-09T00:00:00,50.79,49.25,50.0,0,300,9,2015,48.17,0.5210453921446863,53.53
2015-03-10T00:00:00,50.36,48.2,48.29,1,300,10,2015,48.17,0.5472248530626513,53.53
2015-03-11T00:00:00,49.05,47.33,48.17,2,300,11,2015,48.17,0.5710077658559145,53.53
2015-03-12T00:00:00,48.76,46.86,47.05,3,300,12,2015,47.05,0.6797720253977575,53.53
2015-03-13T00:00:00,47.28,44.75,44.84,4,300,13,2015,44.84,0.8004865721583764,53.53
2015-03-16T00:00:00,45.0,42.85,43.88,0,300,16,2015,43.88,0.8339049467521131,53.53
2015-03-17T00:00:00,44.2,42.41,43.46,1,300,17,2015,43.46,0.8530496542116224,53.53
2015-03-18T00:00:00,45.34,42.03,44.66,2,300,18,2015,43.46,0.8579591244397506,53.53
2015-03-19T00:00:00,44.71,42.75,43.96,3,300,19,2015,43.46,0.8706533667756466,53.53
2015-03-20T00:00:00,46.53,43.31,45.72,4,300,20,2015,43.46,0.8818431816894392,53.53
2015-03-23T00:00:00,47.61,45.33,47.45,0,300,23,2015,43.46,0.9038119711604247,53.53
2015-03-24T00:00:00,48.56,46.67,47.51,1,300,24,2015,43.46,0.8448116051114235,52.14
2015-03-25T00:00:00,49.46,47.0,49.21,2,300,25,2015,43.46,0.8143774014107108,51.53
2015-03-26T00:00:00,52.48,48.73,51.43,3,300,26,2015,43.46,0.8233450438535804,51.53
2015-03-27T00:00:00,51.38,48.21,48.87,4,300,27,2015,43.46,0.841170223399002,51.53
2015-03-30T00:00:00,49.16,47.61,48.68,0,300,30,2015,43.46,0.8552272153920665,51.53
2015-03-31T00:00:00,48.73,47.28,47.6,1,300,31,2015,43.46,0.8674182108320516,51.53
2015-04-01T00:00:00,50.45,47.05,50.09,2,400,1,2015,43.46,0.8673009597162639,51.53
2015-04-02T00:00:00,50.27,48.11,49.14,3,400,2,2015,43.46,0.8661366811507292,51.53
2015-04-06T00:00:00,52.24,49.47,52.14,0,400,6,2015,43.46,0.8991659549037772,52.14
2015-04-07T00:00:00,54.13,51.17,53.98,1,400,7,2015,43.46,0.955439540170006,53.98
2015-04-08T00:00:00,53.23,50.37,50.42,2,400,8,2015,43.46,0.954723278108183,53.98
2015-04-09T00:00:00,52.07,50.51,50.79,3,400,9,2015,43.46,0.9554336390796657,53.98
2015-04-10T00:00:00,51.93,50.08,51.64,4,400,10,2015,43.46,0.9552997983971222,53.98
2015-04-13T00:00:00,53.1,51.47,51.91,0,400,13,2015,43.46,0.9526615499578321,53.98
2015-04-14T00:00:00,53.79,51.83,53.29,1,400,14,2015,43.46,0.9487566186402464,53.98
